classifier,classifier_file,extractor,extractor_file,subsampling,nfilter,regularization,pre_filter_order,smoothing_window,smoothing_type,subject,mean_squared_error,roc_score,roc_auc_score,precision_score,accuracy_score,date,time,id,test_series
multi-layer-perceptron,../models/subject-10_multi-layer-perceptron_20210905205454_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,10,0.05293843907056026,0.6480364222729588,0.6480364222729588,0,0,05/09/2021,20:54:55,9ca07ba3-50d4-42c0-97b2-9c927776df36,
multi-layer-perceptron,../models/subject-11_multi-layer-perceptron_20210905205542_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,11,0.06157687885436772,0.5824877340626291,0.5824877340626291,0,0,05/09/2021,20:55:43,9ca07ba3-50d4-42c0-97b2-9c927776df36,
multi-layer-perceptron,../models/subject-12_multi-layer-perceptron_20210905205629_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,12,0.055091461979639385,0.5883565119411763,0.5883565119411763,0,0,05/09/2021,20:56:30,9ca07ba3-50d4-42c0-97b2-9c927776df36,
multi-layer-perceptron,../models/subject-1_multi-layer-perceptron_20210905210530_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,1,0.05638872973603951,0.7335798938121784,0.7335798938121784,0,0,05/09/2021,21:05:31,08de34a4-5991-4063-a61d-eed857753ae5,
logistic-regression,../models/subject-1_logistic-regression_20210905210903_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,1,0.06004735069913666,0.7528851273980735,0.7528851273980735,0,0,05/09/2021,21:09:03,2b431bda-0dc2-4731-8249-91d4b5f026e7,
logistic-regression,../models/subject-1_logistic-regression_20210905210959_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,1,0.06004735069913666,0.7528851273980735,0.7528851273980735,0,0,05/09/2021,21:10:00,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-2_logistic-regression_20210905211026_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,2,0.05499200260910841,0.7341711683234974,0.7341711683234974,0,0,05/09/2021,21:10:27,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-3_logistic-regression_20210905211043_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,3,0.06847603482451091,0.6072340596502364,0.6072340596502364,0,0,05/09/2021,21:10:44,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-4_logistic-regression_20210905211101_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,4,0.06282819593341353,0.6455760893525931,0.6455760893525931,0,0,05/09/2021,21:11:01,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-5_logistic-regression_20210905211122_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,5,0.05859325798450472,0.6128199514106791,0.6128199514106791,0,0,05/09/2021,21:11:23,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-6_logistic-regression_20210905211141_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,6,0.05521764670283134,0.6395284633456352,0.6395284633456352,0,0,05/09/2021,21:11:42,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-7_logistic-regression_20210905211207_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,7,0.055789399430977916,0.7349709350419008,0.7349709350419008,0,0,05/09/2021,21:12:07,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-8_logistic-regression_20210905211223_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,8,0.06638638074100195,0.6982219058470903,0.6982219058470903,0,0,05/09/2021,21:12:24,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-9_logistic-regression_20210905211242_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,9,0.053602745353234026,0.5960734581482859,0.5960734581482859,0,0,05/09/2021,21:12:43,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-10_logistic-regression_20210905211301_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,10,0.06267042927662404,0.6538226911459626,0.6538226911459626,0,0,05/09/2021,21:13:02,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-11_logistic-regression_20210905211320_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,11,0.06011381327048413,0.5725831237680498,0.5725831237680498,0,0,05/09/2021,21:13:21,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-12_logistic-regression_20210905211341_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,12,0.048780333277397336,0.5912578168716399,0.5912578168716399,0,0,05/09/2021,21:13:42,6f610af0-d51b-44f0-9b7e-ef601dea2a85,
logistic-regression,../models/subject-1_logistic-regression_20210905211543_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,1,0.06288587906748332,0.6623831630846869,0.6623831630846869,0,0,05/09/2021,21:15:44,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-2_logistic-regression_20210905211605_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,2,0.03913022610528663,0.6735229811809199,0.6735229811809199,0,0,05/09/2021,21:16:06,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-3_logistic-regression_20210905211622_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,3,0.04965811418367239,0.5691303145258977,0.5691303145258977,0,0,05/09/2021,21:16:23,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-4_logistic-regression_20210905211638_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,4,0.05711455974919328,0.5110789855461674,0.5110789855461674,0,0,05/09/2021,21:16:39,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-5_logistic-regression_20210905211657_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,5,0.0527623661222473,0.533033817135527,0.533033817135527,0,0,05/09/2021,21:16:57,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-6_logistic-regression_20210905211714_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,6,0.05162279268172223,0.5325752207407767,0.5325752207407767,0,0,05/09/2021,21:17:15,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-7_logistic-regression_20210905211733_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,7,0.04124954283052168,0.5462767576727585,0.5462767576727585,0,0,05/09/2021,21:17:34,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-8_logistic-regression_20210905211750_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,8,0.04638866331201625,0.5332056103307465,0.5332056103307465,0,0,05/09/2021,21:17:50,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-9_logistic-regression_20210905211808_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,9,0.04755347813122227,0.4652431384938025,0.4652431384938025,0,0,05/09/2021,21:18:09,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-10_logistic-regression_20210905211827_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,10,0.04821523541572398,0.5414038574412935,0.5414038574412935,0,0,05/09/2021,21:18:27,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-11_logistic-regression_20210905211845_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,11,0.04619573436576341,0.4779207751909513,0.4779207751909513,0,0,05/09/2021,21:18:46,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-12_logistic-regression_20210905211906_.sav,csp,_csp_20210905113839_.sav,250,20,ledoit_wolf,1,200,boxcar,12,0.03785663421452622,0.5561495906085941,0.5561495906085941,0,0,05/09/2021,21:19:07,2d5e4f80-4e1c-48e3-b4a0-8b694cfe4aef,
logistic-regression,../models/subject-1_logistic-regression_20210906140541_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,1,0.06452807243460511,0.7592229019472736,0.7592229019472736,0,0,06/09/2021,14:05:42,4c3d7b2b-9bad-4ced-9450-40bdaa01e4b6,
logistic-regression,../models/subject-1_logistic-regression_20210906140631_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,1,0.06452807243460511,0.7592229019472736,0.7592229019472736,0,0,06/09/2021,14:06:32,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-2_logistic-regression_20210906140826_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,2,0.05119016963821596,0.7447472251721865,0.7447472251721865,0,0,06/09/2021,14:08:27,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-3_logistic-regression_20210906140954_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,3,0.062126671616071376,0.6141883300911234,0.6141883300911234,0,0,06/09/2021,14:09:55,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-4_logistic-regression_20210906141114_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,4,0.06078591009420586,0.7415168006082761,0.7415168006082761,0,0,06/09/2021,14:11:15,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-5_logistic-regression_20210906141246_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,5,0.0554293009478034,0.5765629822339319,0.5765629822339319,0,0,06/09/2021,14:12:47,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-6_logistic-regression_20210906141416_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,6,0.054426175181905956,0.649438525011622,0.649438525011622,0,0,06/09/2021,14:14:16,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-7_logistic-regression_20210906141543_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,7,0.0541468251205941,0.7360464822633283,0.7360464822633283,0,0,06/09/2021,14:15:44,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-8_logistic-regression_20210906141659_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,8,0.07031028992808817,0.7110918146997444,0.7110918146997444,0,0,06/09/2021,14:17:00,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-9_logistic-regression_20210906141839_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,9,0.055367496969226736,0.6174675592303908,0.6174675592303908,0,0,06/09/2021,14:18:40,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-10_logistic-regression_20210906142000_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,10,0.0592725665803665,0.6824304291775823,0.6824304291775823,0,0,06/09/2021,14:20:01,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-11_logistic-regression_20210906142132_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,11,0.05711485126758261,0.6580513072072497,0.6580513072072497,0,0,06/09/2021,14:21:33,66359038-0166-47b3-ac8d-a3d20128f3c1,
logistic-regression,../models/subject-12_logistic-regression_20210906142317_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,12,0.048890096306435205,0.6307813220846062,0.6307813220846062,0,0,06/09/2021,14:23:18,66359038-0166-47b3-ac8d-a3d20128f3c1,
support-vector-machine,../models/subject-1_support-vector-machine_20210906142932_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,1,0.06292126055941387,0.7102797730724638,0.7102797730724638,0,0,06/09/2021,14:29:33,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-2_support-vector-machine_20210906143116_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,2,0.051989306405070414,0.6919765762680278,0.6919765762680278,0,0,06/09/2021,14:31:17,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-3_support-vector-machine_20210906143231_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,3,0.0676291755254556,0.5726085319209222,0.5726085319209222,0,0,06/09/2021,14:32:32,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-4_support-vector-machine_20210906143336_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,4,0.06212676058956514,0.7046125599072592,0.7046125599072592,0,0,06/09/2021,14:33:37,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-5_support-vector-machine_20210906143504_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,5,0.0592665569797173,0.5443972050895532,0.5443972050895532,0,0,06/09/2021,14:35:05,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-6_support-vector-machine_20210906143623_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,6,0.05704626765873586,0.6075219473451688,0.6075219473451688,0,0,06/09/2021,14:36:24,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-7_support-vector-machine_20210906143737_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,7,0.053962276388641366,0.6914892134466532,0.6914892134466532,0,0,06/09/2021,14:37:38,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-8_support-vector-machine_20210906143846_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,8,0.06589576880643579,0.6708350540350599,0.6708350540350599,0,0,06/09/2021,14:38:47,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-9_support-vector-machine_20210906144027_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,9,0.059775087443346885,0.5640137334789682,0.5640137334789682,0,0,06/09/2021,14:40:28,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-10_support-vector-machine_20210906144154_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,10,0.06113323178083518,0.6450851710295983,0.6450851710295983,0,0,06/09/2021,14:41:55,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-11_support-vector-machine_20210906144343_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,11,0.05667894707792367,0.5736627610042074,0.5736627610042074,0,0,06/09/2021,14:43:44,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-12_support-vector-machine_20210906144534_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,12,0.051437078287311144,0.573762128566144,0.573762128566144,0,0,06/09/2021,14:45:36,2bd9eb72-e979-4420-a4c3-932b972552e3,
support-vector-machine,../models/subject-2_support-vector-machine_20210906145017_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,2,0.05191962278909926,0.6919814618150527,0.6919814618150527,0,0,06/09/2021,14:50:18,09faa36b-033e-41de-960c-398916c24c9a,
support-vector-machine,../models/subject-3_support-vector-machine_20210906145151_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,3,0.06751671773415563,0.5726169804690322,0.5726169804690322,0,0,06/09/2021,14:51:51,f11cfa31-aedf-433c-baf2-4eb95b10224a,
support-vector-machine,../models/subject-4_support-vector-machine_20210906145321_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,4,0.06229839573785584,0.7046137579125697,0.7046137579125697,0,0,06/09/2021,14:53:22,da643fed-8b26-4fcf-ae22-34425434329c,
support-vector-machine,../models/subject-4_support-vector-machine_20210913165252_.sav,csp,,250,20,ledoit_wolf,1,200,boxcar,4,0.06217274002221355,0.7046070146742712,0.7046070146742712,0,0,13/09/2021,16:52:53,b86b9b63-7cf1-4870-9330-10645c5d4447,
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913174806_.sav,csp,../extractors/_csp_20210913174803_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.06339032317368272,0.6824458403791039,0.6824458403791039,0,0,13/09/2021,17:48:06,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913174840_.sav,csp,../extractors/_csp_20210913174837_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.052208628584143206,0.7007812245544427,0.7007812245544427,0,0,13/09/2021,17:48:40,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913174907_.sav,csp,../extractors/_csp_20210913174905_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.06635778255190695,0.602725367505,0.602725367505,0,0,13/09/2021,17:49:07,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913174938_.sav,csp,../extractors/_csp_20210913174935_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.059563784579519295,0.729421336439615,0.729421336439615,0,0,13/09/2021,17:49:38,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913175009_.sav,csp,../extractors/_csp_20210913175006_.sav,250,20,ledoit_wolf,5,200,boxcar,5,0.055841953454467526,0.5609349543328473,0.5609349543328473,0,0,13/09/2021,17:50:10,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-6_linear-discriminant-analysis_20210913175041_.sav,csp,../extractors/_csp_20210913175037_.sav,250,20,ledoit_wolf,5,200,boxcar,6,0.054468008880895556,0.6236590798640248,0.6236590798640248,0,0,13/09/2021,17:50:41,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-7_linear-discriminant-analysis_20210913175115_.sav,csp,../extractors/_csp_20210913175111_.sav,250,20,ledoit_wolf,5,200,boxcar,7,0.05292595346350559,0.70387881061627,0.70387881061627,0,0,13/09/2021,17:51:15,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-8_linear-discriminant-analysis_20210913175144_.sav,csp,../extractors/_csp_20210913175141_.sav,250,20,ledoit_wolf,5,200,boxcar,8,0.06831351816471136,0.7028575935661602,0.7028575935661602,0,0,13/09/2021,17:51:44,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-9_linear-discriminant-analysis_20210913175217_.sav,csp,../extractors/_csp_20210913175214_.sav,250,20,ledoit_wolf,5,200,boxcar,9,0.05611181808314213,0.5918337138413273,0.5918337138413273,0,0,13/09/2021,17:52:17,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-10_linear-discriminant-analysis_20210913175246_.sav,csp,../extractors/_csp_20210913175244_.sav,250,20,ledoit_wolf,5,200,boxcar,10,0.05790967301662253,0.6016942534031308,0.6016942534031308,0,0,13/09/2021,17:52:47,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-11_linear-discriminant-analysis_20210913175317_.sav,csp,../extractors/_csp_20210913175314_.sav,250,20,ledoit_wolf,5,200,boxcar,11,0.05619871978642707,0.6870439790372487,0.6870439790372487,0,0,13/09/2021,17:53:17,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-12_linear-discriminant-analysis_20210913175347_.sav,csp,../extractors/_csp_20210913175343_.sav,250,20,ledoit_wolf,5,200,boxcar,12,0.04849281480382967,0.6315505885752484,0.6315505885752484,0,0,13/09/2021,17:53:47,a5560d4c-10a6-4e65-8bee-afbf6b229410,
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913180841_.sav,csp,../extractors/_csp_20210913180831_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.06563513309888348,0.6637244797740769,0.6637244797740769,0,0,13/09/2021,18:08:41,4ef583c0-c1c3-49fb-b3fb-f72bf287ce5c,[1]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181114_.sav,csp,../extractors/_csp_20210913181057_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.06563513309888348,0.6637244797740769,0.6637244797740769,0,0,13/09/2021,18:11:14,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[1]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181140_.sav,csp,../extractors/_csp_20210913181135_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.042481900572796216,0.7082340984502503,0.7082340984502503,0,0,13/09/2021,18:11:41,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[2]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181229_.sav,csp,../extractors/_csp_20210913181226_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.039943050926727786,0.7029576713440647,0.7029576713440647,0,0,13/09/2021,18:12:30,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[3]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181255_.sav,csp,../extractors/_csp_20210913181252_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.06215587590331717,0.651866224340495,0.651866224340495,0,0,13/09/2021,18:12:55,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[4]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181320_.sav,csp,../extractors/_csp_20210913181317_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.04027486481957775,0.7241479781365053,0.7241479781365053,0,0,13/09/2021,18:13:21,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[5]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181343_.sav,csp,../extractors/_csp_20210913181340_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.03836838888377033,0.7373965489420695,0.7373965489420695,0,0,13/09/2021,18:13:44,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[6]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181407_.sav,csp,../extractors/_csp_20210913181403_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.05990731170191393,0.6558305079282363,0.6558305079282363,0,0,13/09/2021,18:14:07,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[7]
linear-discriminant-analysis,../models/subject-1_linear-discriminant-analysis_20210913181429_.sav,csp,../extractors/_csp_20210913181427_.sav,250,20,ledoit_wolf,5,200,boxcar,1,0.06339032317368272,0.6824458403791039,0.6824458403791039,0,0,13/09/2021,18:14:30,67a2568f-2047-45ec-9fe3-6ff7a41ab862,[8]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182142_.sav,csp,../extractors/_csp_20210913182139_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.03147591500256125,0.7591237959943856,0.7591237959943856,0,0,13/09/2021,18:21:43,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182211_.sav,csp,../extractors/_csp_20210913182209_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.0668008638132976,0.5690284343738121,0.5690284343738121,0,0,13/09/2021,18:22:12,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913182239_.sav,csp,../extractors/_csp_20210913182235_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.047991854410605224,0.7502859185524442,0.7502859185524442,0,0,13/09/2021,18:22:40,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913182307_.sav,csp,../extractors/_csp_20210913182304_.sav,250,20,ledoit_wolf,5,200,boxcar,5,0.04209631701771633,0.6821883091297986,0.6821883091297986,0,0,13/09/2021,18:23:08,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-6_linear-discriminant-analysis_20210913182337_.sav,csp,../extractors/_csp_20210913182334_.sav,250,20,ledoit_wolf,5,200,boxcar,6,0.05500892134544578,0.5977988477044565,0.5977988477044565,0,0,13/09/2021,18:23:38,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-7_linear-discriminant-analysis_20210913182409_.sav,csp,../extractors/_csp_20210913182405_.sav,250,20,ledoit_wolf,5,200,boxcar,7,0.03376837405372372,0.7158191005711361,0.7158191005711361,0,0,13/09/2021,18:24:10,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-8_linear-discriminant-analysis_20210913182437_.sav,csp,../extractors/_csp_20210913182434_.sav,250,20,ledoit_wolf,5,200,boxcar,8,0.04165220653973025,0.7522780178184169,0.7522780178184169,0,0,13/09/2021,18:24:38,101f52ff-3cf9-41c2-a99c-0e12982fdaac,[1]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182537_.sav,csp,,250,20,ledoit_wolf,5,200,boxcar,2,0.03147591500256125,0.7591237959943856,0.7591237959943856,0,0,13/09/2021,18:25:38,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[1]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182607_.sav,csp,../extractors/_csp_20210913182602_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.03263220712793874,0.3463026142262359,0.3463026142262359,0,0,13/09/2021,18:26:08,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[2]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182633_.sav,csp,../extractors/_csp_20210913182630_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.0532190868843631,0.691813896585986,0.691813896585986,0,0,13/09/2021,18:26:34,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[3]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182657_.sav,csp,../extractors/_csp_20210913182652_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.034286563413174126,0.7741660858230786,0.7741660858230786,0,0,13/09/2021,18:26:58,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[4]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182720_.sav,csp,../extractors/_csp_20210913182717_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.05472860296296256,0.6874326889528537,0.6874326889528537,0,0,13/09/2021,18:27:21,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[5]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182744_.sav,csp,../extractors/_csp_20210913182740_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.03595569596623447,0.7873793746807082,0.7873793746807082,0,0,13/09/2021,18:27:45,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[6]
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182806_.sav,csp,../extractors/_csp_20210913182802_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.051898593654262644,0.6902824273513932,0.6902824273513932,0,0,13/09/2021,18:28:07,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[7]
